id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_1022,Voorraad Food & Beverage,1022,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_2000,2000 · Crediteuren,02000,account.data_account_type_payable,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1600,Kortlopende schulden,1600,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1601,Kortlopende schulden:Belastingen en premies,1601,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1620,Kortlopende schulden:Belastingen en premies:1620 · Af te dragen LB,1620,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1621,Kortlopende schulden:Belastingen en premies:1621 · Af te dragen AOV/AWW,1621,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1622,Kortlopende schulden:Belastingen en premies:1622 · Af te dragen AVBZ,1622,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1623,Kortlopende schulden:Belastingen en premies:1623 · Af te dragen SVB premies ZV/OV,1623,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1626,Kortlopende schulden:Belastingen en premies:1626 · Af te dragen BVZ,1626,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1627,Kortlopende schulden:Belastingen en premies:1627 · Te betalen omzetbelasting,1627,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1631,Kortlopende schulden:Belastingen en premies:1631 · Af te dragen winstbelasting,1631,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1609,Kortlopende schulden:Groepsmaatschappijen,1609,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1610,Kortlopende schulden:Groepsmaatschappijen:1610 · Schuld deelneming x,1610,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1629,Kortlopende schulden:Overige kortlopende schulden,1629,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1630,Kortlopende schulden:Overige kortlopende schulden:1630 · Te betalen lonen en salarissen,1630,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
account_activa_account_1632,Kortlopende schulden:Overige kortlopende schulden:1632 · Nog te betalen kosten,1632,account.data_account_type_non_current_assets,l10n_carcao_infocus.cw_chart_template_infocus,TRUE
